,delta_time
5189,394.20144088639597
5190,96.65619628683021
5191,624.287255378586
5192,212.27856452546257
5193,374.01117456668
5194,216.83237746390247
5195,215.4362759968289
5196,92.73565620568363
5197,200.68336703572007
5198,317.9796812903049
5199,534.6066402950174
5200,191.42862294318095
5201,267.6945216201809
5202,416.2145714319632
5203,357.01243329787627
5204,44.72081424366695
5205,534.1710493559126
5206,196.81425010544865
5207,433.1258453032676
5208,251.4575310191114
5209,172.21198132451974
5210,64.22991453758647
5211,330.61661948564586
5212,183.97469631283582
5213,247.11277464362547
5214,263.3029283792116
5215,85.3072032144305
5216,480.3035364359685
5217,141.24158767918624
5218,164.23284591731
5219,321.24538893958584
5220,97.3082138004353
5221,285.3881425625897
5222,347.87240551691843
5223,104.98947636131186
5224,303.3561920380242
5225,186.61784504462724
5226,337.6101823073006
5227,338.64004478039186
5228,237.18536579162628
5229,157.66361726122705
5230,246.12709633231253
5231,569.2007073488187
5232,113.69119574575322
5233,87.62009345911096
5234,164.50435877109692
5235,101.73847716268304
5236,164.2678836471897
5237,85.36430449758768
5238,127.32679651439923
5239,307.0009757358397
5240,209.30684644429613
5241,29.789299335991075
5242,97.99956044493769
5243,177.31480399874965
5244,302.9504741436642
5245,200.8863634405567
5246,416.9901095660506
5247,180.8651864949544
5248,497.79382930501254
5249,161.58127132302184
5250,197.38999455482983
5251,63.12581845125439
5252,261.1574239787593
5253,459.28827181728263
5254,497.96129523915386
5255,284.65303527061786
5256,327.0618892646064
5257,139.84063817705083
5258,201.58832057161973
5259,284.8704298842076
5260,192.945674438572
5261,169.15832855759368
5262,110.17199917988319
5263,158.59476106185093
5264,223.2922188149183
5265,435.1935812054561
5266,307.4391665928505
5267,-28.84381929788242
5268,646.1027811207271
5269,340.2769447098896
5270,155.64179985560844
5271,276.2842778389605
5272,272.7824682312308
5273,32.78480797072035
5274,414.74067786621566
5275,98.45295632778766
5276,358.65813689593256
5277,631.8284303731552
5278,335.72565601690405
5279,429.6520163513997
5280,317.8470853698889
5281,133.7454647977758
5282,172.7084609005292
5283,476.6887009571007
5284,338.8671265722909
5285,250.71952045603774
5286,259.04633598450187
5287,81.55212152887623
5288,308.21565589660673
5289,237.02482861476153
5290,72.01469715641042
5291,534.982907877956
5292,221.74199087100385
5293,125.35883527857533
5294,320.2162450257341
5295,256.2004406185356
5296,443.68923852654
5297,138.1679699023433
5298,323.78604845663034
5299,103.988143468372
5300,184.31679092319325
5301,252.676824084857
5302,118.12549980517792
5303,158.20280575499254
5304,82.85338516306479
5305,475.8001813013085
5306,169.89775002930668
5307,357.3569033015212
5308,488.37198464680347
5309,122.7119495919099
5310,459.19469026115075
5311,160.83315113886124
5312,73.43121581892711
5313,189.31231145470713
5314,441.5888962958969
5315,402.9458387408911
5316,182.44174289740977
5317,379.615679606565
5318,348.6499223699748
5319,393.40061925006853
5320,156.61762992642423
5321,277.8098972527306
5322,121.82560145234385
5323,311.902554973337
5324,348.1221458291749
5325,110.02971699021
5326,37.72072977552568
5327,265.0229568708182
5328,663.2161128560076
5329,162.8662195544407
5330,362.5872625323333
5331,561.8868401832653
5332,76.91113669046103
5333,332.10826258372424
5334,243.46110235549506
5335,100.32685922361054
5336,317.2451767040269
5337,413.3828027376808
5338,172.08219565911068
5339,414.6129510948956
5340,197.30999384320262
5341,149.46008345940027
5342,208.9593562950042
5343,566.0986197195971
5344,275.34229681170484
5345,153.80915390791404
5346,183.20133442470853
5347,304.02236300115067
5348,41.12386630669084
5349,240.97857868412024
5350,224.74028646360335
5351,387.2075944980227
5352,314.84456289914976
5353,271.37365718421745
5354,394.2838438872333
5355,371.8319744101189
5356,104.15410362790766
5357,89.18821273274435
5358,169.3766660486383
5359,159.35988510652828
5360,100.49976325276916
5361,127.16981365320459
5362,155.76903797090426
5363,328.1570497206319
5364,206.94977931821194
5365,100.80894619273579
5366,157.48123467588005
5367,87.56481571058396
5368,681.3029480272346
5369,460.03692625522496
5370,119.41395344009138
5371,364.13822332872775
5372,252.996288334802
5373,474.2500935117198
5374,309.99877701962663
5375,122.3513298256778
5376,204.95001527430907
5377,125.95515568460564
5378,230.58592304721304
5379,124.5024336361704
5380,362.84085252641125
5381,119.36443252131545
5382,487.9612943451469
5383,318.33936677297334
5384,312.07895805388284
5385,500.7479314021435
5386,42.27552501003163
5387,48.56057576039939
5388,453.0753758199832
5389,46.19569030787369
5390,260.69320481497084
5391,161.08634610754075
5392,200.49164730655968
5393,277.7790638451423
5394,303.9401590422765
5395,92.72745259153749
5396,315.7790818316795
5397,185.56418242166444
5398,356.73378141055775
5399,260.4176935021582
5400,324.5641919983251
5401,93.84084442395971
5402,634.7701950417749
5403,429.582640105661
5404,171.0112712277538
5405,238.92613622690845
5406,342.8326304116141
5407,163.12638115779043
5408,299.6454849752241
5409,198.05912816964673
5410,62.52518821486089
5411,89.44010767915165
5412,351.10288766091855
5413,240.13247892094574
5414,256.62646568847754
5415,108.1314628172571
5416,448.1132381404006
5417,197.05857699640427
5418,116.30150460058991
5419,413.0281442166918
5420,274.67945518258375
5421,110.25352417831743
5422,124.13535484653613
5423,226.45190360441688
5424,619.945944547867
5425,181.43612632835607
5426,50.92606680614608
5427,80.42216614305241
5428,361.4362995872965
5429,186.1375422073844
5430,317.01160286494996
5431,167.26188367525083
5432,231.88886026800284
5433,205.82963237010978
5434,262.26340132883405
5435,111.28059740676485
5436,131.58030881796742
5437,191.35490970385268
5438,166.1772558119486
5439,286.02584201139945
5440,305.15043586685044
5441,110.23486841308807
5442,24.258508018028124
5443,287.33524683508017
5444,344.1667147844779
5445,154.85721083748444
5446,179.2302632634346
5447,242.15270828847844
5448,260.1336676188074
5449,124.6399463676347
5450,538.5210394131959
5451,58.48566252537907
5452,177.9447784017675
5453,101.65934310279323
5454,218.06795051564131
5455,330.87097225909235
5456,470.4243856959697
5457,161.54830706690518
5458,302.735301079532
5459,258.91551142807094
5460,227.75842597233432
5461,202.55183388578183
5462,287.00716287869216
5463,177.10396074296335
5464,464.0294487523086
5465,65.92322425936197
5466,222.4581774800148
5467,95.34759099282368
5468,183.654015549671
5469,277.18879012359776
5470,248.18953895828417
5471,296.4110278279413
5472,427.68897288317476
5473,369.8010834843294
5474,97.98506277181974
5475,157.55775236246677
5476,313.1629964149653
5477,68.79919775304484
5478,417.81007375058994
5479,226.3370605978296
5480,201.50970081798926
5481,185.4104169964397
5482,356.9767245844098
5483,108.5320627740902
5484,284.44996009736604
5485,280.86312408102816
5486,566.0273262897425
5487,457.7105012149655
5488,78.87047005378159
5489,183.78543433569376
5490,125.24050960003501
5491,228.84079541664704
5492,292.841523214454
5493,270.4813151164844
5494,540.4798520939778
5495,384.40414037384824
5496,151.30000826093232
5497,304.7477819716625
5498,27.51488921593966
5499,238.24098240314197
5500,491.44282174777504
5501,309.06656932098616
5502,223.446598778129
5503,126.10494710063253
5504,318.8478641464365
5505,148.22935732421803
5506,135.56935836267797
5507,76.381816165384
5508,116.03723534993483
5509,398.6747947812923
5510,290.2808877349917
5511,134.87645662883926
5512,169.64793480719175
5513,34.58080641918957
5514,245.46301106179516
5515,316.0342876695763
5516,129.18801244654753
5517,16.418189077076562
5518,645.0807461056262
5519,190.070510234596
5520,548.6279487066765
5521,208.83749965536424
5522,166.8004894447987
5523,472.06311335388784
5524,448.98404814874493
5525,440.9016963169415
5526,308.15352554379575
5527,262.565616563659
5528,137.11646546747286
5529,331.78624193146715
5530,421.823566316031
5531,468.7185082241894
5532,69.59141518382717
5533,415.0602450331832
5534,263.5163256328585
5535,155.12988728329867
5536,251.31330337177974
5537,232.21822878836264
5538,334.8739895733943
5539,139.26566269347575
5540,66.02542974165263
5541,256.8428133604973
5542,156.93807170106427
5543,440.06415647337144
5544,225.9378070872134
5545,213.3199733325481
5546,131.7609697213387
5547,649.1766271597958
5548,192.86409180608803
5549,337.48381947636517
5550,113.64374678131986
5551,270.32263815528154
5552,114.52612074966032
5553,398.6934677169603
5554,160.05059933152572
5555,372.5060279422672
5556,163.01379999408985
5557,199.6355437482306
5558,300.6319453154083
5559,132.72791236569185
5560,76.50671297502487
5561,109.84310457878985
5562,158.24781779799036
5563,90.65511859730901
5564,184.3017472288331
5565,243.99743033196262
5566,405.7258452556655
5567,417.6338806224928
5568,196.99503958594264
5569,127.4735140594023
5570,69.00198161534234
5571,339.41795375639754
5572,95.99262175092315
5573,322.495816022422
5574,114.1648847838971
5575,223.26522322004615
5576,214.99606678535815
5577,301.8359164783652
5578,142.87162208306495
5579,-42.45774496008437
5580,88.72601814527715
5581,436.1949290862427
5582,124.42307243054177
5583,144.3492850529126
5584,327.83211189861123
5585,345.50909458647493
5586,260.95600387575956
5587,231.62964708908072
5588,489.36255361755747
5589,514.8821790263581
5590,102.91394321257246
5591,172.43852374245716
5592,227.41278881332192
5593,175.11277758182936
5594,468.27275050660796
5595,132.29704910221545
5596,254.3405973358624
5597,116.12379907057698
5598,98.56694396763629
5599,427.33561581605375
5600,212.1525062977704
5601,193.48610484648043
5602,355.3290854702787
5603,217.5369697439462
5604,305.3425438625684
5605,461.1714389887095
5606,292.94184342057196
5607,214.66003501859177
5608,205.87035821516042
5609,388.95903625221047
5610,145.3696209851529
5611,220.2689365366329
5612,94.37190092516363
5613,346.41627448808276
5614,290.391064088876
5615,203.5685954498491
5616,88.2030893494711
5617,28.78284945669523
5618,208.07945434019672
5619,202.47965539576722
5620,135.02467897563423
5621,311.6110992558805
5622,459.1956577296978
5623,100.53350227441462
5624,215.83015135310654
5625,298.3929642421038
5626,113.71471180097308
5627,110.33541319016695
5628,557.5939879868699
5629,178.1069453995218
5630,380.6125453773715
5631,105.46285297137382
5632,216.1920048472988
5633,212.8704612561507
5634,270.70138288365325
5635,230.7077787740019
5636,130.76839396911805
5637,121.55700509895968
5638,202.9296402121941
5639,45.95875283070393
5640,217.75684752947478
5641,70.62182414246831
5642,83.37507156118266
5643,138.2104324743339
5644,200.90167066281754
5645,105.45333361571494
5646,195.99576600432087
5647,36.11813700240384
5648,340.77851726374314
5649,395.7455434255617
5650,216.59028973269557
5651,395.8227197173242
5652,497.14560832087886
5653,36.820581767316014
5654,210.0150907754678
5655,109.90624080648513
5656,299.8695925978296
5657,215.61404277265046
5658,302.3039055476928
5659,93.64954684930291
5660,442.84554130953296
5661,249.62739068356268
5662,386.3979961480836
5663,143.54001573821245
5664,251.8399856212112
5665,371.47634281188004
5666,85.59845953898173
5667,374.0294435228381
5668,102.49197042215896
5669,172.92188808029107
5670,490.00410320370906
5671,132.8070320281122
5672,499.24800135228173
5673,188.10088665992424
5674,238.2179722632726
5675,461.99726678573154
5676,260.1992781846765
5677,104.08594051585135
5678,175.71127657530812
5679,328.71811156149437
5680,599.8940732384228
5681,253.23340336608322
5682,153.9659762241589
5683,206.1811528867232
5684,160.04425829825868
5685,467.73187964975625
5686,487.79490643336595
5687,472.91101745282515
5688,204.45779265201847
5689,703.9590544689377
5690,150.6498208274644
5691,362.040083032462
5692,99.54182442506266
5693,251.68079013492354
5694,155.07726197970703
5695,458.96969415163073
5696,276.4983888641183
5697,506.68338826476105
5698,627.7772674105527
5699,119.95501694883626
5700,268.9106209936164
5701,200.4075256881017
5702,84.99476269409035
5703,116.85820867971589
5704,199.42493757815896
5705,211.111984670949
5706,637.9223856787629
5707,68.06110204211734
5708,221.6976631103986
5709,104.95940771254118
5710,72.39378061607036
5711,309.8587453722289
5712,373.26011856755395
5713,315.656122868669
5714,316.6648321435903
5715,239.15862594448527
5716,359.1373349903055
5717,306.44678787823545
5718,200.05159396796444
5719,162.81423863949834
5720,395.1769428600088
5721,464.1736348037696
5722,266.0167860847707
5723,111.42392369092425
5724,205.67028114428564
5725,359.5407545006228
5726,177.122842755423
5727,175.07492988363958
5728,261.41587493908696
5729,380.8492324378837
5730,367.6225459059932
5731,468.16535208429207
5732,380.9371769648604
5733,119.75468771627456
5734,320.975250784448
5735,164.71763621959707
5736,115.79906767800037
5737,180.2066721321571
5738,349.25053344785005
5739,211.42676722532786
5740,269.0536580357108
5741,142.04669207573397
5742,87.98412251801454
5743,209.71690205211314
5744,131.43090102304456
5745,135.91204638423892
5746,308.63059255514577
5747,140.8314244046477
5748,450.0089356750145
5749,551.4612940651039
5750,674.7676128201931
5751,547.7701328365924
5752,54.28415365904209
5753,332.6489400263855
5754,361.4078585662701
5755,144.0295357169685
5756,253.2725418554876
5757,89.89028450540604
5758,196.88444115823688
5759,241.04759571629893
5760,372.1891613563538
5761,360.45865099500367
5762,192.32962569943783
5763,535.1595242001944
5764,92.12057868293397
5765,447.0834638025581
5766,418.9445906487994
5767,309.6413722010194
5768,134.6576180772002
5769,357.26270878785783
5770,187.80299779919625
5771,638.695170327142
5772,494.03384083368064
5773,462.66867278163244
5774,101.76446370516317
5775,583.3480502183536
5776,94.12602750119075
5777,526.7726337457543
5778,280.5246794498971
5779,163.09266512078642
5780,142.88452510725762
5781,189.96578850159904
5782,93.35084935578891
5783,116.50120665110421
5784,336.62269952534695
5785,186.08921658759743
5786,172.45725735759288
5787,63.89019172504726
5788,305.1164060931095
5789,231.6962473732943
5790,303.97838656502853
5791,67.11001076888306
5792,314.2447361810471
5793,317.65116776346713
5794,252.4101971028369
5795,300.40568412307755
5796,84.19245759243296
5797,257.3511130918067
5798,253.14814754755292
5799,195.34149407174107
5800,121.15168321164606
5801,185.4769656901417
5802,142.90705813172315
5803,156.2235896957253
5804,233.9811547089638
5805,176.98977658687141
5806,77.20222263158783
5807,53.016410948871
5808,124.98130036293335
5809,376.955469482707
5810,722.2170091087046
5811,17.402274220910044
5812,236.32833236422118
5813,182.1506880823057
5814,87.69537031287774
5815,266.7783352221578
5816,615.7122144407701
5817,213.93687302258144
5818,261.5596894191655
5819,326.72113847439005
5820,204.19944253901565
5821,431.08085486672906
5822,251.6802912328027
5823,194.29592977563345
5824,104.88787396897123
5825,274.44555030181004
5826,351.45426839486305
5827,346.9441461734082
5828,23.733256606672512
5829,301.3104584536021
5830,219.75735618636782
5831,337.42268283846266
5832,210.41315495921776
5833,394.26081050770097
5834,372.9837874523239
5835,232.68934712975624
5836,189.44968332074507
5837,95.81457921822107
5838,205.2646355427341
5839,172.06050969088793
5840,264.2494119108351
5841,292.1037739487987
5842,307.59883850285473
5843,190.18385149539483
5844,386.6534134512426
5845,286.99608878985134
5846,287.45517971334186
5847,159.43627754742465
5848,150.9608184133275
5849,377.2895007229662
5850,6.241091837797001
5851,318.36736942490467
5852,157.42786156212867
5853,212.8622161069544
5854,230.43305284944574
5855,161.62924929519056
5856,236.6872275997374
5857,137.8410569223953
5858,185.70013367246398
5859,297.2342865889576
5860,299.2821959774815
5861,272.13169729028147
5862,136.687309753303
5863,311.94986591574605
5864,115.78138810924293
5865,394.1887874986652
5866,332.9576926181076
5867,95.1631185155772
5868,388.5683693921082
5869,139.756244904504
5870,208.20351535858515
5871,415.7405759715561
5872,87.44206541035709
5873,408.914705571353
5874,182.55609886954687
5875,79.63674239917145
5876,288.3512961946207
5877,376.5920442365449
5878,137.34583794170743
5879,93.11192874330533
5880,289.60940371754424
5881,399.0067989527387
5882,88.518313668574
5883,141.77921454307022
5884,184.78433156849275
5885,350.40574715252217
5886,361.35617446158176
5887,240.48776841601878
5888,408.0734510492219
5889,437.59735287813635
5890,427.73170039393955
5891,350.21443574915224
5892,216.95188095169
5893,154.98721632966402
5894,173.51636024683773
5895,372.51546147234933
5896,230.88090354116633
5897,296.4546878616335
5898,116.49338055667624
5899,355.3722330278125
5900,178.13454187541475
5901,271.8221997645727
5902,110.7630025529204
5903,164.07947956269487
5904,363.6282630859145
5905,236.65267909092017
5906,416.49298118770963
5907,150.81866351735266
5908,141.67574470726123
5909,193.76801408804988
5910,68.80772844410734
5911,396.2423885845538
5912,182.11301718409408
5913,162.88407869442824
5914,148.46994460295474
5915,500.77663134076647
5916,324.0377304728221
5917,234.54869660839267
5918,251.4499622393887
5919,127.90280376483051
5920,252.2600215969591
5921,111.6947491741995
5922,23.82980725086452
5923,87.564750487163
5924,206.3923987133075
5925,269.4380520160835
5926,120.03291856244869
5927,232.28156306268687
5928,505.75050708430246
5929,287.20692537910634
5930,256.15857356367616
5931,191.9207666875716
5932,358.7425821797708
5933,337.49213023813314
5934,341.07235500957586
5935,87.78192630366232
5936,156.15312221782608
5937,93.77164754694525
5938,313.96343593364907
5939,312.06640801117095
5940,445.2541200736705
5941,111.43370249295708
5942,275.67259197454354
5943,365.37252909404674
5944,102.36924936992483
5945,413.0801558562835
5946,586.1001437665911
5947,690.3820629690227
5948,451.95215955800165
5949,66.33609067212615
5950,308.8956260422114
5951,201.49290352148626
5952,593.0317444972409
5953,94.71650457819635
5954,343.1342883503611
5955,86.69460461541678
5956,45.553553176799596
5957,336.07474480991004
5958,104.62509905274132
5959,543.9987924819374
5960,535.0390238397267
5961,417.26213519930775
5962,262.28599887128706
5963,206.70908183877145
5964,244.6021421761139
5965,99.48385637988287
5966,49.006394609000694
5967,48.937492304332295
5968,589.7109445278307
5969,102.05024693336401
5970,141.92897080533714
5971,347.8462031523741
5972,329.2632476527932
5973,72.49640265851457
5974,398.4771333333921
5975,309.052374349101
5976,335.71259701763404
5977,321.37138436155
5978,466.1918912163209
5979,174.77535742002374
5980,336.5137793489224
5981,147.19345570460075
5982,298.4295021094525
5983,-59.248693814031526
5984,282.78852014410813
5985,442.11384137255925
5986,331.42370531666836
5987,243.1597068476898
5988,26.977782035571238
5989,702.7187146659263
5990,511.00695234462404
5991,123.46830139786982
5992,163.35044571048002
5993,233.67950570278356
5994,156.86261891103447
5995,479.2221575197826
5996,207.02134076003495
5997,341.6139487549506
5998,87.55278162985934
5999,154.73294247086466
